PROVINCIA	TECNOLOGIA	PROVINCIA	PRODUCCION EN BORNES DE LOS GENERADORES (GWh)	PRODUCCION NETA (GWH)	YEAR	PROD_NETA(GBH)_X_HAB(100K)	PROD_NETA(GWH)_X_PIB(G)
ALBACETE	Solar fotovoltaica	589,00	583,00	2019	150,19	68,79
ALBACETE	Solar térmica	0,00	0,00	2013	0,00	0,00
ALBACETE	Solar térmica	0,00	0,00	2014	0,00	0,00
ALBACETE	Solar térmica	0,00	0,00	2015	0,00	0,00
ALBACETE	Solar térmica	0,00	0,00	2016	0,00	0,00
ALBACETE	Solar térmica	0,00	0,00	2017	0,00	0,00
ALBACETE	Solar térmica	0,00	0,00	2018	0,00	0,00
ALBACETE	Solar térmica	0,00	0,00	2019	0,00	0,00
ALBACETE	Solar térmica	0,00	0,00	2020	0,00	0,00
ALBACETE	Solar térmica	0,00	0,00	2021	0,00	NA
ALBACETE	Térmica renovable y resto	6,27	6,27	2016	1,60	0,84
ALBACETE	Térmica renovable y resto	6,46	6,32	2015	1,60	0,87
ALBACETE	Térmica renovable y resto	6,79	6,65	2014	1,68	0,97
ALBACETE	Térmica renovable y resto	7,70	7,54	2013	1,88	1,08
ALBACETE	TOTAL	4918,93	4837,15	2015	1225,90	663,25
ALBACETE	TOTAL	5017,05	4902,46	2017	1256,94	623,64
ALBACETE	TOTAL	5141,59	5056,41	2016	1289,51	678,15
ALBACETE	TOTAL	5319,00	5204,00	2020	1340,30	666,04
ALBACETE	TOTAL	5493,00	5377,00	2019	1385,23	634,45
ALBACETE	TOTAL	5528,00	5394,00	2018	1387,40	660,13
ALBACETE	TOTAL	5646,31	5532,51	2014	1393,62	803,32
ALBACETE	TOTAL	5713,00	5590,00	2021	1446,45	NA
ALBACETE	TOTAL	5801,58	5697,86	2013	1424,44	816,07
ALICANTE-ALACANT	Combustibles	102,23	100,33	2014	5,37	3,26
ALICANTE-ALACANT	Combustibles	134,29	129,89	2017	7,12	3,71
ALICANTE-ALACANT	Combustibles	157,31	154,2	2013	7,93	5,16
ALICANTE-ALACANT	Combustibles	167,00	161,00	2020	8,56	4,73
ALICANTE-ALACANT	Combustibles	183,00	176,00	2019	9,47	4,71
ALICANTE-ALACANT	Combustibles	192,00	185,00	2018	10,06	5,14
ALICANTE-ALACANT	Combustibles	200	193	2021	10,26	NA
ALICANTE-ALACANT	Combustibles	90,22	87,53	2015	4,72	2,74
ALICANTE-ALACANT	Combustibles	91,55	88,58	2016	4,82	2,65
ALICANTE-ALACANT	Energía Mareomotriz, olas	0,00	0,00	2021	0,00	NA
ALICANTE-ALACANT	Eólica	0,00	0,00	2013	0,00	0,00
ALICANTE-ALACANT	Eólica	0,00	0,00	2014	0,00	0,00
ALICANTE-ALACANT	Eólica	0,00	0,00	2015	0,00	0,00
ALICANTE-ALACANT	Eólica	0,00	0,00	2016	0,00	0,00
ALICANTE-ALACANT	Eólica	0,00	0,00	2017	0,00	0,00
ALICANTE-ALACANT	Eólica	0,00	0,00	2018	0,00	0,00
ALICANTE-ALACANT	Eólica	0,00	0,00	2019	0,00	0,00
ALICANTE-ALACANT	Eólica	0,00	0,00	2020	0,00	0,00
ALICANTE-ALACANT	Eólica	0,00	0,00	2021	0,00	NA
ALICANTE-ALACANT	Hidráulica	0,46	0,45	2017	0,02	0,01
ALICANTE-ALACANT	Hidráulica	0,96	0,95	2016	0,05	0,03
ALICANTE-ALACANT	Hidráulica	1,00	1,00	2019	0,05	0,03
ALICANTE-ALACANT	Hidráulica	1,00	1,00	2020	0,05	0,03
ALICANTE-ALACANT	Hidráulica	1,00	1,00	2021	0,05	NA
ALICANTE-ALACANT	Hidráulica	1,24	1,23	2015	0,07	0,04
ALICANTE-ALACANT	Hidráulica	2,00	2,00	2018	0,11	0,06
ALICANTE-ALACANT	Hidráulica	2,64	2,63	2014	0,14	0,09
ALICANTE-ALACANT	Hidráulica	3,3	3,3	2013	0,17	0,11
ALICANTE-ALACANT	Nuclear	0,00	0,00	2013	0,00	0,00
ALICANTE-ALACANT	Nuclear	0,00	0,00	2014	0,00	0,00
ALICANTE-ALACANT	Nuclear	0,00	0,00	2015	0,00	0,00
ALICANTE-ALACANT	Nuclear	0,00	0,00	2016	0,00	0,00
ALICANTE-ALACANT	Nuclear	0,00	0,00	2017	0,00	0,00
ALICANTE-ALACANT	Nuclear	0,00	0,00	2018	0,00	0,00
ALICANTE-ALACANT	Nuclear	0,00	0,00	2019	0,00	0,00
ALICANTE-ALACANT	Nuclear	0,00	0,00	2020	0,00	0,00
ALICANTE-ALACANT	Nuclear	0,00	0,00	2021	0,00	NA
ALICANTE-ALACANT	Solar fotovoltaica	199,95	199,95	2015	10,78	6,26
ALICANTE-ALACANT	Solar fotovoltaica	202,38	200,37	2016	10,91	5,99
ALICANTE-ALACANT	Solar fotovoltaica	203,00	201,00	2018	10,93	5,58
ALICANTE-ALACANT	Solar fotovoltaica	210,00	208,00	2019	11,19	5,57
ALICANTE-ALACANT	Solar fotovoltaica	210,00	208,00	2020	11,06	6,12
ALICANTE-ALACANT	Solar fotovoltaica	213,80	213,80	2014	11,44	6,95
ALICANTE-ALACANT	Solar fotovoltaica	214,17	212,05	2017	11,62	6,06
ALICANTE-ALACANT	Solar fotovoltaica	215,00	213,00	2021	11,32	NA
ALICANTE-ALACANT	Solar fotovoltaica	217,59	217,59	2013	11,18	7,28
ALICANTE-ALACANT	Solar térmica	103,24	93,85	2014	5,02	3,05
ALICANTE-ALACANT	Solar térmica	10,82	9,83	2013	0,51	0,33
ALICANTE-ALACANT	Solar térmica	108,71	98,83	2017	5,41	2,82
ALICANTE-ALACANT	Solar térmica	77,17	70,15	2016	3,82	2,10
ALICANTE-ALACANT	Solar térmica	81,00	74,00	2021	3,93	NA
ALICANTE-ALACANT	Solar térmica	95,00	86,00	2020	4,57	2,53
ALICANTE-ALACANT	Solar térmica	96,00	88,00	2018	4,79	2,44
ALICANTE-ALACANT	Solar térmica	97,00	88,00	2019	4,73	2,36
ALICANTE-ALACANT	Solar térmica	98,97	89,98	2015	4,85	2,82
ALICANTE-ALACANT	Térmica renovable y resto	14,47	14,41	2014	0,77	0,47
ALICANTE-ALACANT	Térmica renovable y resto	15,68	15,63	2016	0,85	0,47
ALICANTE-ALACANT	Térmica renovable y resto	16,59	16,54	2015	0,89	0,52
ALICANTE-ALACANT	Térmica renovable y resto	18,90	18,55	2013	0,95	0,62
ALICANTE-ALACANT	TOTAL	387,73	375,68	2016	20,46	11,23
ALICANTE-ALACANT	TOTAL	406,97	395,23	2015	21,31	12,38
ALICANTE-ALACANT	TOTAL	407,92	403,46	2013	20,74	13,49
ALICANTE-ALACANT	TOTAL	436,37	425,01	2014	22,75	13,81
ALICANTE-ALACANT	TOTAL	457,63	441,21	2017	24,17	12,60
ALICANTE-ALACANT	TOTAL	474,00	457,00	2020	24,31	13,44
ALICANTE-ALACANT	TOTAL	491,00	473,00	2019	25,45	12,66
ALICANTE-ALACANT	TOTAL	494,00	476,00	2018	25,89	13,22
ALICANTE-ALACANT	TOTAL	498,00	482,00	2021	25,61	NA
ALMERÍA	Combustibles	2120,00	2009,00	2019	280,27	127,04
ALMERÍA	Combustibles	258,00	246,00	2020	33,79	16,86
ALMERÍA	Combustibles	402	379	2021	51,79	NA
ALMERÍA	Combustibles	5546,74	5253,32	2016	745,90	374,23
ALMERÍA	Combustibles	6084,12	5774,1	2014	822,89	480,99
ALMERÍA	Combustibles	6266,65	5974,53	2013	854,32	519,89
ALMERÍA	Combustibles	6743,59	6400,79	2017	905,77	426,44
ALMERÍA	Combustibles	7680,00	7258,00	2018	1023,20	478,33
ALMERÍA	Combustibles	7921,48	7549,62	2015	1076,65	585,09
ALMERÍA	Energía Mareomotriz, olas	0,00	0,00	2021	0,00	NA
ALMERÍA	Eólica	1048,00	1011,00	2018	142,53	66,63
ALMERÍA	Eólica	1081,12	1058,92	2014	150,91	88,21
ALMERÍA	Eólica	1099,00	1071,00	2019	149,41	67,73
ALMERÍA	Eólica	1103,08	1087,45	2013	155,50	94,63
ALMERÍA	Eólica	831,70	809,49	2015	115,44	62,73
ALMERÍA	Eólica	885,00	864,00	2020	118,69	59,23
ALMERÍA	Eólica	931,00	908,00	2021	124,08	NA
ALMERÍA	Eólica	933,85	903,35	2017	127,83	60,18
ALMERÍA	Eólica	966,95	943,33	2016	133,94	67,20
ALMERÍA	Hidráulica	21,00	20,00	2021	2,73	NA
ALMERÍA	Hidráulica	31,00	31,00	2020	4,26	2,12
ALMERÍA	Hidráulica	37,22	36,95	2017	5,23	2,46
ALMERÍA	Hidráulica	44,00	44,00	2018	6,20	2,90
ALMERÍA	Hidráulica	45,00	45,00	2019	6,28	2,85
ALMERÍA	Hidráulica	46,56	46,54	2016	6,61	3,32
ALMERÍA	Hidráulica	47,41	47,39	2015	6,76	3,67
ALMERÍA	Hidráulica	48,06	48,04	2014	6,85	4,00
ALMERÍA	Hidráulica	48,21	48,19	2013	6,89	4,19
ALMERÍA	Nuclear	0,00	0,00	2013	0,00	0,00
ALMERÍA	Nuclear	0,00	0,00	2014	0,00	0,00
ALMERÍA	Nuclear	0,00	0,00	2015	0,00	0,00
ALMERÍA	Nuclear	0,00	0,00	2016	0,00	0,00
ALMERÍA	Nuclear	0,00	0,00	2017	0,00	0,00
ALMERÍA	Nuclear	0,00	0,00	2018	0,00	0,00
ALMERÍA	Nuclear	0,00	0,00	2019	0,00	0,00
ALMERÍA	Nuclear	0,00	0,00	2020	0,00	0,00
ALMERÍA	Nuclear	0,00	0,00	2021	0,00	NA
ALMERÍA	Solar fotovoltaica	142,61	141,19	2016	20,05	10,06
ALMERÍA	Solar fotovoltaica	143,00	141,00	2018	19,88	9,29
ALMERÍA	Solar fotovoltaica	144,50	144,50	2015	20,61	11,20
ALMERÍA	Solar fotovoltaica	145,70	144,26	2017	20,41	9,61
ALMERÍA	Solar fotovoltaica	148,90	148,90	2013	21,29	12,96
ALMERÍA	Solar fotovoltaica	149,12	149,12	2014	21,25	12,42
ALMERÍA	Solar fotovoltaica	155,00	153,00	2019	21,34	9,68
ALMERÍA	Solar fotovoltaica	364,00	360,00	2020	49,45	24,68
ALMERÍA	Solar fotovoltaica	387,00	383,00	2021	52,34	NA
ALMERÍA	Solar térmica	0,00	0,00	2013	0,00	0,00
ALMERÍA	Solar térmica	0,00	0,00	2014	0,00	0,00
ALMERÍA	Solar térmica	0,00	0,00	2015	0,00	0,00
ALMERÍA	Solar térmica	0,00	0,00	2016	0,00	0,00
ALMERÍA	Solar térmica	0,00	0,00	2017	0,00	0,00
ALMERÍA	Solar térmica	0,00	0,00	2018	0,00	0,00
ALMERÍA	Solar térmica	0,00	0,00	2019	0,00	0,00
ALMERÍA	Solar térmica	0,00	0,00	2020	0,00	0,00
ALMERÍA	Solar térmica	0,00	0,00	2021	0,00	NA
ALMERÍA	Térmica renovable y resto	0,00	0,00	2014	0,00	0,00
ALMERÍA	Térmica renovable y resto	0,00	0,00	2015	0,00	0,00
ALMERÍA	Térmica renovable y resto	0,56	0,44	2013	0,06	0,04
ALMERÍA	Térmica renovable y resto	3,98	3,76	2016	0,53	0,27
ALMERÍA	TOTAL	1539,00	1500,00	2020	206,06	102,82
ALMERÍA	TOTAL	1741,00	1691,00	2021	231,08	NA
ALMERÍA	TOTAL	3419,00	3278,00	2019	457,30	207,29
ALMERÍA	TOTAL	6706,83	6388,15	2016	907,03	455,07
ALMERÍA	TOTAL	7362,42	7030,18	2014	1001,90	585,63
ALMERÍA	TOTAL	7567,41	7259,51	2013	1038,07	631,71
ALMERÍA	TOTAL	7860,36	7485,35	2017	1059,24	498,70
ALMERÍA	TOTAL	8915,00	8454,00	2018	1191,81	557,15
ALMERÍA	TOTAL	8945,08	8551,00	2015	1219,46	662,69
ARABA-ÁLAVA	Combustibles	375,03	359,08	2014	111,54	32,53
ARABA-ÁLAVA	Combustibles	401,00	395,00	2020	118,28	33,66
ARABA-ÁLAVA	Combustibles	427,57	423,92	2017	129,81	34,31
ARABA-ÁLAVA	Combustibles	432,01	427,71	2016	131,96	35,73
ARABA-ÁLAVA	Combustibles	451,45	435,21	2013	135,40	40,56
ARABA-ÁLAVA	Combustibles	455,72	436,53	2015	134,88	38,63
ARABA-ÁLAVA	Combustibles	473,00	453,00	2019	136,63	35,35
ARABA-ÁLAVA	Combustibles	476,00	455,00	2018	138,35	35,71
ARABA-ÁLAVA	Combustibles	555	545	2021	163,36	NA
ARABA-ÁLAVA	Energía Mareomotriz, olas	0,00	0,00	2021	0,00	NA
ARABA-ÁLAVA	Eólica	234,00	228,00	2021	68,34	NA
ARABA-ÁLAVA	Eólica	249,00	243,00	2020	72,77	20,71
ARABA-ÁLAVA	Eólica	254,29	252,72	2016	77,97	21,11
ARABA-ÁLAVA	Eólica	256,00	253,00	2018	76,93	19,86
ARABA-ÁLAVA	Eólica	256,01	252,51	2017	77,32	20,44
ARABA-ÁLAVA	Eólica	259,23	257,58	2014	80,01	23,33
ARABA-ÁLAVA	Eólica	261,00	258,00	2019	77,82	20,14
ARABA-ÁLAVA	Eólica	262,59	260,97	2015	80,63	23,09
ARABA-ÁLAVA	Eólica	273,47	271,69	2013	84,53	25,32
ARABA-ÁLAVA	Hidráulica	144,35	143,6	2015	44,37	12,71
ARABA-ÁLAVA	Hidráulica	147,00	144,00	2021	43,16	NA
ARABA-ÁLAVA	Hidráulica	151,93	151,13	2014	46,94	13,69
ARABA-ÁLAVA	Hidráulica	153,00	151,00	2018	45,92	11,85
ARABA-ÁLAVA	Hidráulica	155,00	153,00	2019	46,15	11,94
ARABA-ÁLAVA	Hidráulica	162,86	161,88	2016	49,94	13,52
ARABA-ÁLAVA	Hidráulica	163,00	161,00	2020	48,21	13,72
ARABA-ÁLAVA	Hidráulica	179,21	178,22	2013	55,45	16,61
ARABA-ÁLAVA	Hidráulica	97,32	96,04	2017	29,41	7,77
ARABA-ÁLAVA	Nuclear	0,00	0,00	2013	0,00	0,00
ARABA-ÁLAVA	Nuclear	0,00	0,00	2014	0,00	0,00
ARABA-ÁLAVA	Nuclear	0,00	0,00	2015	0,00	0,00
ARABA-ÁLAVA	Nuclear	0,00	0,00	2016	0,00	0,00
ARABA-ÁLAVA	Nuclear	0,00	0,00	2017	0,00	0,00
ARABA-ÁLAVA	Nuclear	0,00	0,00	2018	0,00	0,00
ARABA-ÁLAVA	Nuclear	0,00	0,00	2019	0,00	0,00
ARABA-ÁLAVA	Nuclear	0,00	0,00	2020	0,00	0,00
ARABA-ÁLAVA	Nuclear	0,00	0,00	2021	0,00	NA
ARABA-ÁLAVA	Solar fotovoltaica	16,40	16,40	2013	5,10	1,53
ARABA-ÁLAVA	Solar fotovoltaica	16,96	16,96	2015	5,24	1,50
ARABA-ÁLAVA	Solar fotovoltaica	17,00	17,00	2018	5,17	1,33
ARABA-ÁLAVA	Solar fotovoltaica	17,56	17,39	2016	5,37	1,45
ARABA-ÁLAVA	Solar fotovoltaica	17,65	17,65	2014	5,48	1,60
ARABA-ÁLAVA	Solar fotovoltaica	18,62	18,43	2017	5,64	1,49
ARABA-ÁLAVA	Solar fotovoltaica	19,00	19,00	2019	5,73	1,48
ARABA-ÁLAVA	Solar fotovoltaica	52,00	51,00	2020	15,27	4,35
ARABA-ÁLAVA	Solar fotovoltaica	53,00	52,00	2021	15,59	NA
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2013	0,00	0,00
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2014	0,00	0,00
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2015	0,00	0,00
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2016	0,00	0,00
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2017	0,00	0,00
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2018	0,00	0,00
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2019	0,00	0,00
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2020	0,00	0,00
ARABA-ÁLAVA	Solar térmica	0,00	0,00	2021	0,00	NA
ARABA-ÁLAVA	Térmica renovable y resto	5,15	5,08	2015	1,57	0,45
ARABA-ÁLAVA	Térmica renovable y resto	7,33	7,18	2014	2,23	0,65
ARABA-ÁLAVA	Térmica renovable y resto	8,31	8,05	2013	2,50	0,75
ARABA-ÁLAVA	Térmica renovable y resto	9,44	9,44	2016	2,91	0,79
ARABA-ÁLAVA	TOTAL	799,52	790,91	2017	242,18	64,02
ARABA-ÁLAVA	TOTAL	811,18	792,63	2014	246,21	71,80
ARABA-ÁLAVA	TOTAL	865,00	850,00	2020	254,54	72,44
ARABA-ÁLAVA	TOTAL	876,15	869,13	2016	268,15	72,61
ARABA-ÁLAVA	TOTAL	884,77	863,14	2015	266,69	76,37
ARABA-ÁLAVA	TOTAL	903,00	876,00	2018	266,37	68,76
ARABA-ÁLAVA	TOTAL	908,00	883,00	2019	266,33	68,91
ARABA-ÁLAVA	TOTAL	928,85	909,57	2013	282,99	84,77
ARABA-ÁLAVA	TOTAL	988,00	969,00	2021	290,44	NA
ASTURIAS	Combustibles	10221,64	9492,85	2014	894,07	459,05
ASTURIAS	Combustibles	10256,68	9539,62	2013	893,08	459,33
ASTURIAS	Combustibles	10305,00	9560,00	2018	929,74	411,62
ASTURIAS	Combustibles	13254,88	12337,36	2017	1192,06	546,00
ASTURIAS	Combustibles	14461,7	13484,55	2015	1282,74	630,44
ASTURIAS	Combustibles	7162,00	6755,00	2020	663,05	317,57
ASTURIAS	Combustibles	7470,00	7037,00	2019	688,01	296,78
ASTURIAS	Combustibles	8749	8272	2021	817,56	NA
ASTURIAS	Combustibles	9260,03	8578,49	2016	822,79	395,46
ASTURIAS	Energía Mareomotriz, olas	0,00	0,00	2021	0,00	NA
ASTURIAS	Eólica	1053,20	1038,79	2015	98,82	48,57
ASTURIAS	Eólica	1205,00	1180,00	2018	114,76	50,81
ASTURIAS	Eólica	1212,85	1194,93	2014	112,54	57,78
ASTURIAS	Eólica	1214,77	1194,66	2013	111,84	57,52
ASTURIAS	Eólica	1230,00	1200,00	2020	117,79	56,41
ASTURIAS	Eólica	1295,00	1264,00	2021	124,93	NA
ASTURIAS	Eólica	1320,00	1290,00	2019	126,12	54,40
ASTURIAS	Eólica	912,11	898,95	2016	86,22	41,44
ASTURIAS	Eólica	985,35	964,96	2017	93,24	42,71
ASTURIAS	Hidráulica	1529,00	1503,00	2020	147,53	70,66
ASTURIAS	Hidráulica	1606,00	1568,00	2019	153,30	66,13
ASTURIAS	Hidráulica	1644,78	1617,56	2016	155,15	74,57
ASTURIAS	Hidráulica	1721,48	1613,39	2015	153,48	75,43
ASTURIAS	Hidráulica	1766,00	1736,00	2021	171,58	NA
ASTURIAS	Hidráulica	1902,00	1860,00	2018	180,89	80,08
ASTURIAS	Hidráulica	2039,83	2008,96	2014	189,21	97,15
ASTURIAS	Hidráulica	2336,94	2303,68	2013	215,67	110,92
ASTURIAS	Hidráulica	890,98	867,74	2017	83,84	38,40
ASTURIAS	Nuclear	0,00	0,00	2013	0,00	0,00
ASTURIAS	Nuclear	0,00	0,00	2014	0,00	0,00
ASTURIAS	Nuclear	0,00	0,00	2015	0,00	0,00
ASTURIAS	Nuclear	0,00	0,00	2016	0,00	0,00
ASTURIAS	Nuclear	0,00	0,00	2017	0,00	0,00
ASTURIAS	Nuclear	0,00	0,00	2018	0,00	0,00
ASTURIAS	Nuclear	0,00	0,00	2019	0,00	0,00
ASTURIAS	Nuclear	0,00	0,00	2020	0,00	0,00
ASTURIAS	Nuclear	0,00	0,00	2021	0,00	NA
ASTURIAS	Solar fotovoltaica	0,57	0,57	2016	0,05	0,03
ASTURIAS	Solar fotovoltaica	0,59	0,59	2015	0,06	0,03
ASTURIAS	Solar fotovoltaica	0,60	0,60	2017	0,06	0,03
ASTURIAS	Solar fotovoltaica	0,66	0,66	2014	0,06	0,03
ASTURIAS	Solar fotovoltaica	0,68	0,68	2013	0,06	0,03
ASTURIAS	Solar fotovoltaica	1,00	0,00	2018	0,00	0,00
ASTURIAS	Solar fotovoltaica	1,00	1,00	2019	0,10	0,04
ASTURIAS	Solar fotovoltaica	1,00	1,00	2020	0,10	0,05
ASTURIAS	Solar fotovoltaica	1,00	1,00	2021	0,10	NA
ASTURIAS	Solar térmica	0,00	0,00	2013	0,00	0,00
ASTURIAS	Solar térmica	0,00	0,00	2014	0,00	0,00
ASTURIAS	Solar térmica	0,00	0,00	2015	0,00	0,00
ASTURIAS	Solar térmica	0,00	0,00	2016	0,00	0,00
ASTURIAS	Solar térmica	0,00	0,00	2017	0,00	0,00
ASTURIAS	Solar térmica	0,00	0,00	2018	0,00	0,00
ASTURIAS	Solar térmica	0,00	0,00	2019	0,00	0,00
ASTURIAS	Solar térmica	0,00	0,00	2020	0,00	0,00
ASTURIAS	Solar térmica	0,00	0,00	2021	0,00	NA
ASTURIAS	Térmica renovable y resto	734,32	658,46	2014	62,02	31,84
ASTURIAS	Térmica renovable y resto	740,41	665,57	2016	63,84	30,68
ASTURIAS	Térmica renovable y resto	742,64	665,30	2015	63,29	31,10
ASTURIAS	Térmica renovable y resto	822,57	752,14	2013	70,41	36,22
ASTURIAS	TOTAL	10397,00	9895,00	2019	967,44	417,31
ASTURIAS	TOTAL	11811,00	11272,00	2021	1114,06	NA
ASTURIAS	TOTAL	12455,21	11660,00	2016	1118,35	537,51
ASTURIAS	TOTAL	13413,00	12600,00	2018	1225,39	542,51
ASTURIAS	TOTAL	14074,57	13223,20	2014	1245,41	639,44
ASTURIAS	TOTAL	14476,79	13638,26	2013	1276,79	656,68
ASTURIAS	TOTAL	15131,81	14170,66	2017	1369,20	627,14
ASTURIAS	TOTAL	17868,18	16692,90	2015	1587,94	780,44
ASTURIAS	TOTAL	9922,00	9459,00	2020	928,46	444,69
ÁVILA	Combustibles	0,00	0,00	2017	0,00	0,00
ÁVILA	Combustibles	0,00	0,00	2018	0,00	0,00
ÁVILA	Combustibles	0	0	2013	0,00	0,00
ÁVILA	Combustibles	0	0	2014	0,00	0,00
ÁVILA	Combustibles	0	0	2015	0,00	0,00
ÁVILA	Combustibles	0	0	2016	0,00	0,00
ÁVILA	Combustibles	1,00	1,00	2019	0,63	0,30
ÁVILA	Combustibles	1,00	1,00	2020	0,63	0,32
ÁVILA	Combustibles	1	1	2021	0,63	NA
ÁVILA	Energía Mareomotriz, olas	0,00	0,00	2021	0,00	NA
ÁVILA	Eólica	498,00	475,00	2018	299,69	147,65
ÁVILA	Eólica	517,68	494,73	2015	299,97	164,22
ÁVILA	Eólica	557,41	533,17	2016	328,08	176,42
ÁVILA	Eólica	564,00	550,00	2020	348,84	177,97
ÁVILA	Eólica	576,00	562,00	2021	354,75	NA
ÁVILA	Eólica	584,39	563,88	2013	334,00	189,37
ÁVILA	Eólica	588,30	560,09	2017	348,53	180,05
ÁVILA	Eólica	620,00	582,00	2019	369,20	175,23
ÁVILA	Eólica	622,72	595,71	2014	356,68	200,83
ÁVILA	Hidráulica	118,44	115,03	2017	71,58	36,98
ÁVILA	Hidráulica	122,88	120,87	2013	71,59	40,59
ÁVILA	Hidráulica	123,00	121,00	2020	76,75	39,15
ÁVILA	Hidráulica	126,00	122,00	2018	76,97	37,92
ÁVILA	Hidráulica	137,8	135,45	2016	83,35	44,82
ÁVILA	Hidráulica	150,00	148,00	2021	93,42	NA
ÁVILA	Hidráulica	162,2	158,77	2014	95,06	53,53
ÁVILA	Hidráulica	65,00	63,00	2019	39,96	18,97
ÁVILA	Hidráulica	92,56	90	2015	54,57	29,87
ÁVILA	Nuclear	0,00	0,00	2013	0,00	0,00
ÁVILA	Nuclear	0,00	0,00	2014	0,00	0,00
ÁVILA	Nuclear	0,00	0,00	2015	0,00	0,00
ÁVILA	Nuclear	0,00	0,00	2016	0,00	0,00
ÁVILA	Nuclear	0,00	0,00	2017	0,00	0,00
ÁVILA	Nuclear	0,00	0,00	2018	0,00	0,00
ÁVILA	Nuclear	0,00	0,00	2019	0,00	0,00
ÁVILA	Nuclear	0,00	0,00	2020	0,00	0,00
ÁVILA	Nuclear	0,00	0,00	2021	0,00	NA
ÁVILA	Solar fotovoltaica	110,00	109,00	2018	68,77	33,88
ÁVILA	Solar fotovoltaica	115,00	114,00	2020	72,31	36,89
ÁVILA	Solar fotovoltaica	115,52	114,38	2016	70,38	37,85
ÁVILA	Solar fotovoltaica	115,91	115,91	2015	70,28	38,48
ÁVILA	Solar fotovoltaica	116,00	114,00	2021	71,96	NA
ÁVILA	Solar fotovoltaica	116,12	114,97	2017	71,54	36,96
